source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,JkcStd_mag_U,JkcStd_mag_B,JkcStd_mag_V,JkcStd_mag_R,JkcStd_mag_I,JkcStd_flux_U,JkcStd_flux_B,JkcStd_flux_V,JkcStd_flux_R,JkcStd_flux_I,JkcStd_flux_error_U,JkcStd_flux_error_B,JkcStd_flux_error_V,JkcStd_flux_error_R,JkcStd_flux_error_I,JkcStd_mag_error_U,JkcStd_mag_error_B,JkcStd_mag_error_V,JkcStd_mag_error_R,JkcStd_mag_error_I
2425043439898632576,4.865908530883954,-10.386136405939663,16.43514,17.97462,15.234472,20.170675011178087,19.25008000885786,17.723567705313247,16.539714090976933,15.013557595608479,3.9099391226560493e-19,1.2929091126736792e-18,2.9931805734706177e-18,5.412455810386246e-18,1.1643859643413511e-17,1.9903780733779373e-19,6.337263826465476e-20,3.3527784021959885e-20,2.5590172582952645e-20,3.036641316089804e-20,0.552700558149652,0.05321794632005366,0.012161755057679054,0.00513337712725599,0.00283152796298782
2425043469963169280,4.840879077699793,-10.386584066143387,16.461096,17.275017,15.506524,19.093475654096697,18.4306991555914,17.040408293526628,16.172382418814994,15.363563303319925,1.0545076588734423e-18,2.749921761150988e-18,5.6156066879239466e-18,7.591490143158906e-18,8.435186295893202e-18,2.0050517947625201e-19,5.996093789748905e-20,4.3813621835830005e-20,3.620352462180169e-20,2.526603689025085e-20,0.20644300756569506,0.023674041227743553,0.008471041177267404,0.005177834217062708,0.0032521215347497004
2428045141002532480,4.574240832920556,-10.31531999726957,16.606842,16.737675,16.353142,16.818956607418944,16.920748162474094,16.681555449402513,16.526565515037863,16.32449971955607,8.567563994546697e-18,1.1048434237331316e-17,7.815159036707752e-18,5.4784006978813444e-18,3.481128959674262e-18,4.130962708054861e-19,1.0039093893978848e-19,5.793179046053111e-20,3.6260323733138004e-20,1.839905708742296e-20,0.05235018700176228,0.009865477288021484,0.008048286927243032,0.007186248039239548,0.005738518349833273
2428043732253252864,4.542420756101792,-10.3356690066887,16.623785,17.080446,16.009983,18.676419618704315,17.759640237123303,16.886524626292587,16.3815640666021,15.923086072701043,1.5483607458353584e-18,5.10204054033533e-18,6.47068337709374e-18,6.261153819646475e-18,5.0383179516321115e-18,3.1331841268058593e-19,6.861114323363413e-20,4.53353296159782e-20,3.122067353227006e-20,1.9275432625238712e-20,0.21970406133044212,0.014600746832502875,0.007606956769505663,0.005413924744119038,0.004153774189026376
2428040571157342720,4.673709552763851,-10.404385138231811,16.801554,17.12356,16.305082,17.27361019920151,17.559814690843286,16.989406963228202,16.61119281085136,16.227143366023316,5.6363236114479e-18,6.13301636678483e-18,5.885687705396969e-18,5.067606396567157e-18,3.807699382783916e-18,3.236893077834756e-19,6.728346698618925e-20,4.287801006041765e-20,2.970865510244749e-20,1.8991928316401285e-20,0.06235291384614732,0.01191128340765391,0.007909731239713955,0.006365088350438961,0.005415402346235631
2425044741273502208,4.76589057848241,-10.336863605142065,17.051884,17.616552,16.354223,18.879067388938786,18.37805653073399,17.41189373198004,16.796657683277562,16.259276200603264,1.2847334873748484e-18,2.886538721402918e-18,3.988434894496937e-18,4.271859167835103e-18,3.696660098295848e-18,2.454243925117531e-19,4.919388703232141e-20,3.4220690914197994e-20,2.5456994454334342e-20,1.9612856871789792e-20,0.20740966986488543,0.018503678404775965,0.009315594728309753,0.006470152562965912,0.005760440023754987
2428045033627467008,4.564374030064657,-10.323754423469747,17.234179,17.590244,16.72125,18.036317555543693,18.067550972044405,17.42437021398364,17.031086768207143,16.656352821330916,2.7919843383604027e-18,3.842196846186261e-18,3.942865062775651e-18,3.442272859755833e-18,2.5643592767792796e-18,2.3448744868521843e-19,5.616120609059087e-20,3.4231907987769674e-20,2.3257200810462784e-20,1.6035381287435044e-20,0.09118658335612834,0.01587015376787941,0.00942634892864081,0.007335613988206812,0.006789295937789058
2428041769452309504,4.636540238899004,-10.363415966091019,17.296026,17.673277,16.725698,18.393617671998946,18.269253585529764,17.522606303325734,17.081077000652225,16.641725602175445,2.0090601118505072e-18,3.1907925236768964e-18,3.601782458814901e-18,3.2873746340424096e-18,2.5991405157270855e-18,3.05180525451511e-19,5.377508473015683e-20,3.535963920762223e-20,2.4488408869863496e-20,1.7046872904096495e-20,0.1649256503154697,0.018298136269351343,0.010658955923599125,0.008087898419486284,0.007120972097466752
2425040450601395584,4.865935540549487,-10.400320972066398,17.470078,17.778105,16.988066,17.916652244939332,18.18150399893541,17.653778507438037,17.295686746281522,16.915372081208506,3.117303606744646e-18,3.459381036799028e-18,3.191895004290409e-18,2.697772364290657e-18,2.0200920873153672e-18,3.0076670580853977e-19,5.444025635357999e-20,3.7495873395209746e-20,2.389069425260796e-20,1.4846564757540235e-20,0.10475505208271439,0.0170862234285958,0.012754375447652526,0.009614966796386371,0.007979563394542933
2425043405539149056,4.863308888574192,-10.396423279240429,17.550634,17.879755,17.043983,18.074984174019903,18.359404543722977,17.709304549573336,17.340986069194262,16.967365576038144,2.6943023530189446e-18,2.936555291886037e-18,3.0327609550026174e-18,2.587531064029963e-18,1.9256341069456106e-18,3.2359004622571305e-19,5.472156315181431e-20,3.2955364991720183e-20,2.2445143537347823e-20,1.5800943169247525e-20,0.13039866453479024,0.020232270939711937,0.011798105239223615,0.00941805310021557,0.00890909441534017
2428042216128920192,4.668092010617592,-10.325955673831661,17.564104,19.178652,16.346727,22.45885526674215,20.507975466664792,18.899231095820358,17.678900683450916,16.11815728210981,4.7522348331934007e-20,4.058913660945355e-19,1.0136022400716967e-18,1.895482270657292e-18,4.209757575760029e-18,8.311635757643812e-20,4.0276212610554006e-20,2.1399554254899988e-20,1.7378031877840884e-20,2.233192073556332e-20,1.8989473752020063,0.10773656666456288,0.022922473828182667,0.009954172966582246,0.005759613096013591
2428042186065044608,4.657997449099693,-10.338433336682296,17.568598,17.915802,17.084341,18.586120489845193,18.37972744350977,17.74388260051835,17.381199508806045,17.003397978941,1.6826423062063106e-18,2.882099848525362e-18,2.9376967296868234e-18,2.493447316148978e-18,1.862776748789739e-18,2.7780753642030604e-19,4.8777700994097934e-20,3.0962016405594706e-20,2.1041355897785765e-20,1.452180482734352e-20,0.1792571713748449,0.018375392504619774,0.011443176500881719,0.009162159451883136,0.008464164731346407
2428047236946585088,4.749906794350451,-10.328663933003554,17.602125,18.644056,16.620157,21.67372015071846,19.93552894810364,18.393537805811615,17.41540722435536,16.435699894433906,9.793815982024559e-20,6.876832095602354e-19,1.6148971856604448e-18,2.4161122665858675e-18,3.1422449882645363e-18,4.787922703730306e-19,4.290694404263042e-20,2.4212158259545038e-20,1.87915780122763e-20,1.751723487104622e-20,5.307860628139774,0.06774285300989955,0.016278446114803655,0.008444432353011308,0.006052709504757852
