source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,JkcStd_mag_U,JkcStd_mag_B,JkcStd_mag_V,JkcStd_mag_R,JkcStd_mag_I,JkcStd_flux_U,JkcStd_flux_B,JkcStd_flux_V,JkcStd_flux_R,JkcStd_flux_I,JkcStd_flux_error_U,JkcStd_flux_error_B,JkcStd_flux_error_V,JkcStd_flux_error_R,JkcStd_flux_error_I,JkcStd_mag_error_U,JkcStd_mag_error_B,JkcStd_mag_error_V,JkcStd_mag_error_R,JkcStd_mag_error_I
2761173971395225600,352.0506648267448,8.900745089926577,17.22828,17.55721,16.738785,17.931674305784433,17.99986069626212,17.413352782321187,17.026952516641206,16.662028107524723,3.074470127671269e-18,4.0893635486103286e-18,3.983078695715914e-18,3.455405286443083e-18,2.5509900048849684e-18,3.132032962269689e-19,5.668897338365304e-20,3.647340016440983e-20,2.552206534648586e-20,1.7651386190345194e-20,0.11060642778818541,0.015051063590107584,0.00994218143661686,0.008019386459701468,0.0075126711646561865
2761140779887943808,351.8801799482535,8.711934483176027,17.264606,17.806223,16.55791,18.735233227560563,18.538338643358617,17.606118253751195,17.017835462598786,16.44391748218499,1.4667182943888332e-18,2.4903738226910206e-18,3.335129474394496e-18,3.484542893973566e-18,3.1185521226200758e-18,2.308417299917684e-19,4.6922068668152433e-20,3.166546449690997e-20,2.3013294425563994e-20,1.9201435178608432e-20,0.1708802738602915,0.020456763675788477,0.010308547691696493,0.007170629752271551,0.006685055287521121
2760952694679830784,351.8919242730742,8.656040478722643,17.267532,18.307112,16.265598,21.270828511863122,19.545433762714797,18.06546782442533,17.11144166595363,16.083173134268034,1.419412401126436e-19,9.849779194931265e-19,2.184604733007856e-18,3.1967106919338052e-18,4.347611674622491e-18,1.3593425990108212e-18,4.329751911826962e-20,2.7159914425862215e-20,2.192575127798184e-20,2.1973806431906498e-20,10.397876425799906,0.047726637473359784,0.013498323959817756,0.0074468991013465335,0.005487554773745872
2761174143193904640,352.0192475313174,8.904385822198545,17.270689,18.737822,16.1027,20.361881337494868,20.01216124056239,18.46985595746901,17.3092191344836,15.883708835346173,3.2785926806890633e-19,6.408191827731464e-19,1.5052811286261062e-18,2.6643565719946447e-18,5.224400542280535e-18,1.9379216374008986e-19,4.3949242640916005e-20,2.45856962726172e-20,1.931266599949783e-20,2.264119775183997e-20,0.6417606237283789,0.07446294553862393,0.017733285865831012,0.007869990415869263,0.004705299281576604
2761166962008600704,352.0663999080102,8.843811207366816,17.30022,18.388945,16.25129,20.055417639284503,19.62711230042635,18.170096157087688,17.1858313054687,16.05490676199894,4.34783389877172e-19,9.135978730685546e-19,1.9839080386879103e-18,2.9850215981103167e-18,4.462284903171257e-18,2.1312290833353674e-19,4.4741368017246834e-20,2.7007147068938e-20,2.1687238124273916e-20,2.244287789579593e-20,0.5322081363467885,0.05317144942946598,0.014780240206782157,0.007888257702269653,0.005460665466051801
2761170672860318464,351.91638649467086,8.866309718157286,17.426458,18.63094,16.357485,nan,19.925015686921096,18.391736412876245,17.352330512203185,16.147964780729918,nan,6.943744387158861e-19,1.617578756913854e-18,2.560635694417239e-18,4.0957561091039515e-18,nan,4.2757253496625846e-20,2.5765663464795083e-20,1.9431462142468585e-20,2.0473237399784355e-20,nan,0.06685600095412286,0.017294189568064187,0.008239142336983848,0.005427211601819988
2761170634205103232,351.90775485121526,8.861305951234078,17.42885,17.804945,16.937977,18.92478575857353,18.270304773533322,17.614648865607787,17.236805417863284,16.855205330997553,1.2317588649543794e-18,3.1877047573900975e-18,3.3090280892386917e-18,2.848117044625129e-18,2.1351965920048387e-18,3.474220530744437e-19,5.643743613213452e-20,3.2836147083163324e-20,2.30204244395768e-20,1.622501029282317e-20,0.30623583242349517,0.019222660935058596,0.01077397735875847,0.00877566050528557,0.008250332153701514
2761165209661922048,351.8982764085307,8.752344133408016,17.513527,17.86929,17.005648,18.12086149701223,18.3221546000219,17.693874938388756,17.316261168172407,16.927379376682847,2.582827496410659e-18,3.0390522015961255e-18,3.0761678198632584e-18,2.6471316017989946e-18,1.997874709550285e-18,2.6976992760770856e-19,5.476824747138868e-20,3.252094467726635e-20,2.2617342828578458e-20,1.670710999003312e-20,0.11340245438989204,0.019566583660395445,0.011478296736949096,0.009276632845803986,0.009079405283196328
2761167924081498752,352.0079608477231,8.862751258566407,17.563065,18.327854,16.69475,20.14289321006083,19.37258763995712,18.105924118752586,17.291957437314284,16.570486697674536,4.0112775783394833e-19,1.1549546826901335e-18,2.1047007339103256e-18,2.7070546604803566e-18,2.7753983191235443e-18,3.142781783198483e-19,4.7449170560962506e-20,2.6896115451054643e-20,2.0690541547119682e-20,1.702887669427068e-20,0.8506596462181113,0.044605457803578885,0.0138746976432654,0.008298491486601119,0.006661698908562534
2761165244021660160,351.9080238114367,8.764786544626025,17.587437,18.047297,16.993084,19.826900810897474,18.66666941351254,17.820255834456805,17.341326606828897,16.907878296393203,5.366358416705495e-19,2.2127494149593583e-18,2.738152713967949e-18,2.5867196205748487e-18,2.0340830527832433e-18,3.8049441007630733e-19,4.637116712128423e-20,2.917861374885938e-20,2.1493395365857828e-20,1.69190675761782e-20,0.7698266210506919,0.02275307572565455,0.011569945383316843,0.009021525690792277,0.009030921423326737
